ID,Edad,Educacion,Estado_Civil,Ingreso,Hijos_Ninos,Hijos_Adolescentes,Fecha_Inscripcion,Dias_Ult_Compra,Gasto_Vinos,Gasto_Frutas,Gasto_Carne,Gasto_Pescado,Gasto_Dulces,Prod_prem,Compras_Oferta,Compras_Web,Compras_Catalogo,Compras_Fisicas,Visitas_Web,Queja,Costo_Contacto,Ganancia,Camp1,Camp2,Camp3,Camp4,Camp5,Ult_Camp
9949,50,Graduation,Casado ,59809.0,0.0,2,18-10-2012,36,598.0,16,141.0,32.0,41.0,49,3.0,3.0,3,6,8,0.0,,,0,0.0,0.0,0,0,0.0
10837,51,Graduation,Casado ,23957.0,1.0,0,28-10-2012,47,2.0,1,18.0,20.0,11.0,16,1.0,2.0,0,3,6,0.0,,,0,0.0,0.0,0,0,1.0
3120,45,Graduation,En pareja ,38547.0,0.0,0,28-08-2013,49,6.0,1,10.0,0.0,1.0,4,1.0,1.0,0,2,8,1.0,,,0,0.0,0.0,0,0,0.0
5885,53,2n Cycle,Casado ,35688.0,0.0,1,22-08-2012,94,73.0,3,90.0,12.0,1.0,32,7.0,4.0,1,4,8,0.0,,,0,0.0,0.0,0,0,0.0
4050,60,Master,Casado ,49605.0,0.0,0,21-06-2014,65,42.0,16,29.0,12.0,20.0,8,1.0,2.0,1,4,3,0.0,,,0,0.0,0.0,0,0,0.0
3830,73,Master,Casado ,59354.0,0.0,2,24-04-2014,59,295.0,21,78.0,39.0,13.0,13,1.0,4.0,4,7,3,0.0,,,0,0.0,0.0,0,0,0.0
7987,57,Graduation,Casado ,65747.0,0.0,1,07-03-2014,96,346.0,17,48.0,23.0,13.0,13,4.0,8.0,1,6,6,0.0,,,0,0.0,0.0,1,0,0.0
7798,54,2n Cycle,En pareja ,46344.0,0.0,1,14-12-2012,28,233.0,20,57.0,8.0,20.0,91,4.0,7.0,1,5,7,0.0,,,0,0.0,0.0,0,0,0.0
92,38,Graduation,Soltero,34176.0,1.0,0,12-05-2014,12,5.0,7,24.0,19.0,14.0,20,4.0,3.0,0,4,6,0.0,,,0,0.0,0.0,0,0,0.0
7055,74,PhD,En pareja ,61010.0,0.0,1,09-10-2012,57,888.0,0,57.0,0.0,0.0,76,2.0,8.0,5,11,5,0.0,,,0,0.0,0.0,0,0,0.0
10240,77,Graduation,En pareja ,69372.0,0.0,0,19-02-2013,10,997.0,26,269.0,34.0,13.0,42,1.0,10.0,4,6,4,0.0,,,0,0.0,0.0,1,1,1.0
3025,68,Graduation,Soltero ,49967.0,0.0,1,08-07-2013,4,212.0,6,69.0,4.0,12.0,3,3.0,6.0,1,5,7,0.0,,,0,0.0,0.0,0,0,0.0
9283,48,Graduation,Soltero ,60199.0,1.0,2,12-09-2013,49,8.0,1,7.0,2.0,0.0,0,1.0,0.0,0,3,4,0.0,,,0,0.0,0.0,0,0,0.0
9970,49,Graduation,En pareja ,55375.0,0.0,1,17-10-2013,3,42.0,11,57.0,10.0,28.0,14,1.0,1.0,1,6,2,0.0,,,0,0.0,0.0,0,0,0.0
2730,71,Graduation,Soltero ,80317.0,0.0,0,20-08-2013,64,536.0,11,387.0,149.0,91.0,57,1.0,3.0,4,10,1,0.0,,,0,0.0,0.0,0,0,0.0
2795,68,Master,Soltero ,30523.0,2.0,1,01-07-2013,0,5.0,0,3.0,0.0,0.0,5,1.0,1.0,0,2,7,0.0,,,0,0.0,0.0,0,0,0.0
9260,81,PhD,Casado ,70356.0,0.0,0,05-11-2012,20,1349.0,16,249.0,43.0,16.0,33,2.0,10.0,6,9,6,0.0,,,0,0.0,0.0,0,0,0.0
8182,42,Graduation,Casado ,23228.0,0.0,0,05-01-2014,91,53.0,3,49.0,7.0,4.0,5,4.0,3.0,0,4,8,0.0,,,0,0.0,0.0,0,0,0.0
10095,51,PhD,Divorciado ,74165.0,0.0,0,01-05-2013,9,1001.0,12,240.0,16.0,12.0,12,0.0,5.0,4,10,2,0.0,,,0,0.0,0.0,0,0,0.0
8475,53,PhD,Casado ,157243.0,0.0,1,01-03-2014,98,20.0,2,1582.0,1.0,2.0,1,15.0,0.0,22,0,0,0.0,,,0,0.0,0.0,0,0,0.0
4370,60,Graduation,En pareja ,43482.0,2.0,1,13-11-2013,83,18.0,1,32.0,6.0,3.0,28,3.0,2.0,0,4,6,0.0,,,0,0.0,0.0,0,0,0.0
10573,73,Graduation,Divorciado ,62551.0,0.0,0,18-11-2013,27,125.0,16,98.0,134.0,21.0,27,1.0,6.0,7,4,3,0.0,,,0,0.0,1.0,0,0,0.0
3712,67,Graduation,Divorciado ,52332.0,0.0,0,28-08-2013,63,212.0,5,33.0,7.0,0.0,2,1.0,3.0,2,6,4,0.0,,,0,0.0,0.0,1,0,0.0
6637,38,Graduation,Soltero ,66951.0,0.0,0,02-11-2013,46,277.0,162,305.0,173.0,76.0,124,0.0,3.0,4,7,1,0.0,,,0,0.0,0.0,0,0,0.0
3152,69,Graduation,En pareja ,26091.0,1.0,1,25-02-2014,84,15.0,10,19.0,8.0,17.0,20,3.0,2.0,1,3,5,0.0,,,0,0.0,0.0,0,0,0.0
5610,61,Graduation,En pareja ,33456.0,0.0,1,21-04-2014,58,7.0,3,10.0,8.0,1.0,7,2.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
6460,44,Graduation,Casado ,28718.0,1.0,0,13-07-2013,78,12.0,4,6.0,11.0,8.0,16,2.0,2.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
1349,56,Graduation,Casado ,50447.0,2.0,0,21-04-2014,4,85.0,7,24.0,2.0,3.0,27,1.0,3.0,1,3,6,0.0,,,0,0.0,0.0,0,0,0.0
1880,67,PhD,En pareja ,53537.0,0.0,1,30-01-2014,17,81.0,0,6.0,0.0,0.0,6,2.0,2.0,1,3,5,0.0,,,0,0.0,0.0,0,0,0.0
641,59,Graduation,Soltero ,52074.0,0.0,1,04-04-2014,77,59.0,0,12.0,0.0,0.0,48,0.0,2.0,2,2,4,0.0,,,0,0.0,0.0,0,0,0.0
8717,51,PhD,Casado ,80427.0,0.0,1,12-09-2012,56,1149.0,71,449.0,69.0,71.0,26,1.0,11.0,8,8,5,0.0,,,0,0.0,0.0,0,0,0.0
10314,78,PhD,Casado ,83837.0,0.0,0,16-12-2012,79,847.0,66,119.0,86.0,89.0,111,1.0,9.0,10,5,4,0.0,,,1,0.0,0.0,1,0,1.0
10854,56,PhD,Casado ,38853.0,0.0,1,23-05-2014,90,29.0,0,14.0,0.0,0.0,2,2.0,2.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
10492,67,Graduation,En pareja ,38285.0,0.0,1,24-06-2014,96,2.0,0,5.0,2.0,0.0,1,1.0,0.0,0,3,2,0.0,,,0,0.0,0.0,0,0,0.0
6935,75,2n Cycle,Casado ,78497.0,0.0,0,01-12-2013,44,207.0,26,0.0,0.0,0.0,223,0.0,5.0,7,12,2,0.0,,,1,0.0,0.0,0,0,0.0
7698,50,PhD,Casado ,51650.0,0.0,1,11-05-2014,81,152.0,3,22.0,2.0,5.0,7,1.0,4.0,1,4,5,0.0,,,0,0.0,0.0,0,0,0.0
3559,38,2n Cycle,Casado ,16248.0,0.0,0,10-05-2014,77,12.0,11,10.0,3.0,12.0,9,3.0,2.0,1,3,6,0.0,,,0,0.0,0.0,0,0,0.0
10562,80,Master,Casado ,66835.0,0.0,0,28-09-2013,21,620.0,26,195.0,34.0,17.0,141,1.0,6.0,4,13,2,0.0,,,0,0.0,0.0,0,0,0.0
10796,42,Master,Casado ,30477.0,1.0,0,22-01-2014,16,47.0,1,6.0,0.0,0.0,12,1.0,1.0,1,3,6,0.0,,,0,0.0,0.0,0,0,0.0
2563,65,Basic,Casado ,28249.0,0.0,0,15-06-2014,80,1.0,9,7.0,2.0,14.0,10,0.0,2.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
3518,43,Graduation,Casado ,25271.0,0.0,0,05-12-2012,45,10.0,1,18.0,10.0,4.0,7,0.0,1.0,1,2,9,0.0,,,0,0.0,0.0,0,0,0.0
5823,56,PhD,Soltero ,32303.0,0.0,1,08-03-2014,63,35.0,0,2.0,0.0,0.0,2,2.0,1.0,0,4,5,0.0,,,0,0.0,0.0,0,0,0.0
3934,60,Graduation,Casado ,61286.0,0.0,1,02-08-2013,34,356.0,0,107.0,19.0,9.0,117,2.0,7.0,1,8,5,0.0,,,0,0.0,0.0,0,0,0.0
6982,50,Graduation,Casado ,74068.0,0.0,0,19-03-2013,14,783.0,30,0.0,140.0,0.0,15,0.0,4.0,10,9,2,0.0,,,0,0.0,0.0,0,0,0.0
6431,62,PhD,Casado ,45759.0,1.0,1,23-02-2013,13,42.0,1,18.0,3.0,0.0,4,2.0,2.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
9733,48,Basic,En pareja ,24882.0,1.0,0,09-09-2012,52,1.0,4,10.0,29.0,0.0,36,1.0,1.0,1,2,6,0.0,,,0,0.0,1.0,0,0,0.0
5602,37,PhD,En pareja ,66973.0,0.0,0,17-05-2013,98,466.0,22,432.0,147.0,113.0,102,1.0,8.0,7,12,3,0.0,,,0,0.0,0.0,0,0,0.0
1324,38,Graduation,Casado ,38872.0,1.0,0,30-05-2013,93,23.0,3,21.0,3.0,19.0,22,2.0,3.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
326,53,Graduation,Casado ,51148.0,0.0,1,18-02-2013,38,235.0,6,45.0,8.0,9.0,12,4.0,5.0,1,6,6,0.0,,,0,0.0,0.0,0,0,0.0
7224,49,Graduation,Casado ,31353.0,1.0,1,29-12-2013,24,10.0,0,10.0,3.0,1.0,7,2.0,1.0,1,2,8,0.0,,,0,0.0,0.0,0,0,0.0
6999,46,Master,Casado ,69661.0,0.0,0,13-05-2014,80,656.0,16,106.0,32.0,0.0,8,0.0,7.0,3,12,3,0.0,,,0,0.0,0.0,0,0,0.0
9938,72,Graduation,Casado ,80067.0,0.0,0,19-09-2013,82,519.0,17,813.0,27.0,173.0,51,1.0,4.0,6,6,2,0.0,,,0,0.0,0.0,0,1,0.0
6422,72,Graduation,Casado ,86718.0,0.0,0,17-01-2013,20,344.0,189,482.0,50.0,33.0,172,1.0,5.0,6,5,2,0.0,,,0,0.0,0.0,0,0,0.0
3182,53,PhD,Soltero ,46854.0,0.0,1,31-03-2014,81,96.0,1,79.0,7.0,1.0,79,6.0,5.0,1,3,8,0.0,,,0,0.0,1.0,0,0,1.0
7300,74,Graduation,Divorciado ,69142.0,0.0,1,29-06-2014,50,448.0,4,34.0,6.0,4.0,39,3.0,8.0,1,7,5,0.0,,,0,0.0,0.0,1,0,0.0
10424,58,Graduation,Soltero ,75922.0,0.0,0,09-12-2013,60,265.0,138,553.0,224.0,23.0,92,1.0,4.0,4,9,1,0.0,,,0,0.0,0.0,0,0,0.0
8727,48,Graduation,Divorciado ,63693.0,0.0,1,14-10-2013,63,587.0,43,337.0,42.0,87.0,54,3.0,11.0,6,9,6,0.0,,,0,0.0,0.0,0,0,0.0
2798,49,PhD,En pareja ,102160.0,0.0,0,02-11-2012,54,763.0,29,138.0,76.0,176.0,58,0.0,7.0,9,10,4,0.0,,,1,0.0,0.0,1,1,1.0
1030,61,PhD,Soltero ,40637.0,1.0,1,17-07-2013,72,22.0,0,723.0,0.0,0.0,3,2.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
624,42,Master,Soltero ,18890.0,0.0,0,10-11-2012,5,6.0,4,1.0,7.0,2.0,15,1.0,0.0,1,2,6,0.0,,,0,0.0,1.0,0,0,1.0
5176,38,Graduation,En pareja ,29604.0,1.0,0,08-12-2013,88,7.0,6,13.0,7.0,6.0,14,1.0,1.0,0,3,9,0.0,,,0,0.0,1.0,0,0,0.0
5552,63,Master,Divorciado ,48721.0,1.0,1,13-05-2013,50,81.0,18,113.0,47.0,13.0,21,6.0,4.0,2,5,6,0.0,,,0,0.0,0.0,0,0,0.0
868,60,Graduation,Casado ,44794.0,0.0,1,08-06-2014,99,54.0,0,7.0,0.0,0.0,4,1.0,2.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
380,72,Graduation,Divorciado ,64497.0,0.0,1,10-09-2012,17,1170.0,48,320.0,42.0,32.0,192,5.0,11.0,4,9,8,0.0,,,0,0.0,1.0,0,0,1.0
2677,70,Graduation,En pareja ,46097.0,0.0,1,31-03-2013,11,72.0,24,68.0,65.0,4.0,8,5.0,3.0,1,6,4,0.0,,,0,0.0,0.0,0,0,0.0
6521,72,Graduation,En pareja ,77972.0,0.0,0,18-03-2014,18,613.0,22,0.0,0.0,0.0,12,0.0,4.0,6,9,1,0.0,,,0,0.0,0.0,0,0,0.0
6927,58,PhD,Casado ,44377.0,0.0,1,05-10-2012,70,224.0,0,30.0,0.0,0.0,10,8.0,5.0,1,5,8,0.0,,,0,0.0,0.0,0,0,0.0
2877,52,Master,En pareja ,46014.0,1.0,1,21-01-2013,21,410.0,0,59.0,19.0,9.0,44,10.0,7.0,1,8,7,0.0,,,0,0.0,0.0,0,0,0.0
0,41,Graduation,Casado ,70951.0,0.0,0,04-05-2013,66,239.0,10,554.0,254.0,87.0,54,1.0,3.0,4,9,1,0.0,,,0,0.0,0.0,0,0,0.0
1584,49,Graduation,Casado ,41443.0,1.0,0,01-04-2014,79,171.0,7,171.0,25.0,19.0,89,6.0,8.0,1,5,8,0.0,,,0,0.0,0.0,0,0,0.0
7264,48,2n Cycle,Soltero ,52195.0,2.0,1,12-05-2014,2,12.0,0,4.0,0.0,0.0,1,1.0,1.0,0,2,8,0.0,,,0,0.0,0.0,0,0,0.0
6274,78,Master,Casado ,83790.0,0.0,0,15-11-2013,81,1076.0,16,417.0,42.0,48.0,16,1.0,8.0,10,6,3,0.0,,,0,0.0,0.0,1,1,0.0
1377,72,Master,Viudo ,44551.0,0.0,1,31-08-2013,24,182.0,4,33.0,0.0,0.0,66,0.0,4.0,1,5,7,0.0,,,0,0.0,0.0,0,0,0.0
454,46,Graduation,En pareja ,69508.0,0.0,0,14-11-2012,48,824.0,32,162.0,42.0,32.0,43,2.0,11.0,4,11,6,0.0,,,0,0.0,0.0,0,0,0.0
1755,38,2n Cycle,En pareja ,45204.0,0.0,0,11-04-2014,93,30.0,11,25.0,29.0,1.0,18,1.0,1.0,1,4,3,0.0,,,0,0.0,0.0,0,0,0.0
2075,57,Graduation,Casado ,72460.0,0.0,0,14-11-2013,56,377.0,10,540.0,80.0,30.0,10,1.0,3.0,5,7,1,0.0,,,0,0.0,0.0,0,0,0.0
4785,56,PhD,En pareja ,77622.0,0.0,2,14-04-2014,3,520.0,7,154.0,19.0,0.0,14,2.0,6.0,3,11,3,0.0,,,0,0.0,0.0,0,0,0.0
9076,46,PhD,Casado ,30732.0,1.0,0,05-01-2013,44,155.0,1,25.0,0.0,1.0,3,4.0,4.0,1,4,8,0.0,,,0,0.0,0.0,0,0,0.0
7079,64,Graduation,Divorciado ,63887.0,0.0,1,08-09-2012,38,897.0,23,207.0,15.0,11.0,92,5.0,9.0,6,12,6,0.0,,,0,0.0,0.0,0,0,0.0
4653,48,Graduation,En pareja ,42011.0,1.0,0,26-03-2013,46,131.0,0,16.0,2.0,1.0,39,4.0,3.0,1,4,8,0.0,,,0,0.0,0.0,0,0,0.0
7375,50,Graduation,En pareja ,51369.0,0.0,1,25-10-2012,84,297.0,7,79.0,0.0,11.0,182,2.0,8.0,2,4,8,0.0,,,0,0.0,0.0,0,0,0.0
709,74,Graduation,Divorciado ,51537.0,0.0,1,09-12-2012,27,787.0,20,204.0,0.0,0.0,92,3.0,2.0,2,11,8,0.0,,,0,0.0,0.0,0,0,0.0
460,54,PhD,Casado ,79930.0,0.0,0,08-08-2012,72,792.0,86,740.0,67.0,51.0,17,1.0,3.0,5,8,2,0.0,,,0,0.0,0.0,0,0,0.0
3726,40,PhD,En pareja ,34320.0,1.0,0,16-02-2014,66,4.0,1,9.0,3.0,0.0,0,1.0,1.0,0,2,8,0.0,,,0,0.0,0.0,0,0,0.0
6798,60,Graduation,Soltero ,37070.0,0.0,1,20-03-2013,30,231.0,7,137.0,4.0,15.0,39,0.0,5.0,1,8,7,0.0,,,0,0.0,0.0,0,0,1.0
5341,64,2n Cycle,Divorciado ,81975.0,0.0,1,05-01-2013,2,983.0,76,0.0,180.0,0.0,27,0.0,6.0,3,4,7,0.0,,,0,0.0,0.0,0,1,0.0
1606,55,Graduation,En pareja ,38590.0,1.0,0,15-05-2013,65,3.0,1,8.0,4.0,3.0,3,1.0,1.0,0,2,8,0.0,,,0,0.0,0.0,0,0,0.0
9617,75,Graduation,Soltero ,15033.0,0.0,0,16-04-2014,37,0.0,4,5.0,6.0,0.0,4,0.0,1.0,0,3,3,0.0,,,0,0.0,0.0,0,0,0.0
3233,61,PhD,Casado ,62745.0,0.0,1,23-03-2013,89,562.0,21,464.0,28.0,10.0,32,3.0,7.0,8,11,5,0.0,,,0,0.0,0.0,0,0,0.0
89,51,2n Cycle,Casado ,22212.0,1.0,0,09-12-2013,49,5.0,9,20.0,6.0,8.0,21,2.0,2.0,0,4,6,0.0,,,0,0.0,0.0,0,0,0.0
2936,44,Master,En pareja ,23661.0,0.0,0,04-12-2013,46,18.0,0,4.0,0.0,0.0,1,1.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
9449,68,PhD,Soltero ,79761.0,0.0,1,04-10-2013,32,415.0,5,124.0,15.0,35.0,11,1.0,5.0,2,11,3,0.0,,,0,0.0,0.0,0,0,0.0
7297,53,Graduation,Soltero ,7500.0,1.0,0,26-12-2013,54,5.0,3,10.0,12.0,7.0,20,4.0,3.0,1,3,7,0.0,,,0,0.0,0.0,0,0,0.0
313,58,Graduation,Viudo ,73455.0,0.0,0,28-10-2013,98,901.0,61,0.0,0.0,0.0,20,0.0,6.0,5,10,3,0.0,,,0,0.0,0.0,1,0,0.0
9940,68,Graduation,En pareja ,64961.0,0.0,1,23-12-2012,97,382.0,114,677.0,75.0,124.0,38,2.0,6.0,4,4,3,0.0,,,0,0.0,0.0,0,0,0.0
10735,55,Graduation,Soltero ,22804.0,1.0,0,31-07-2013,75,14.0,1,7.0,2.0,1.0,1,1.0,2.0,0,2,9,0.0,,,0,0.0,0.0,0,0,0.0
9529,36,Graduation,Casado ,73687.0,0.0,0,28-11-2013,8,559.0,153,503.0,218.0,13.0,181,1.0,3.0,9,9,2,0.0,,,1,0.0,0.0,0,0,1.0
6439,68,Graduation,Casado ,61074.0,0.0,1,17-08-2012,37,789.0,0,133.0,0.0,28.0,152,7.0,11.0,5,8,7,0.0,,,0,0.0,0.0,0,0,0.0
7411,62,PhD,Casado ,31686.0,1.0,1,05-06-2014,31,11.0,0,5.0,0.0,0.0,1,2.0,1.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
2176,54,Graduation,Casado ,80134.0,1.0,0,20-05-2013,40,1218.0,16,272.0,104.0,0.0,80,2.0,5.0,3,6,6,0.0,,,1,0.0,0.0,1,1,1.0
9265,73,Graduation,Casado ,75027.0,0.0,1,09-01-2013,74,925.0,64,179.0,133.0,0.0,77,0.0,9.0,4,6,5,0.0,,,0,0.0,0.0,0,0,0.0
8867,38,PhD,Casado ,67546.0,0.0,0,31-08-2012,90,864.0,134,768.0,150.0,38.0,172,1.0,4.0,10,5,3,0.0,,,0,0.0,0.0,0,0,0.0
8932,57,Master,En pareja ,65176.0,0.0,1,29-10-2012,57,960.0,28,183.0,220.0,70.0,70,4.0,9.0,6,6,6,0.0,,,0,0.0,0.0,0,0,0.0
10236,51,Master,Soltero ,31160.0,0.0,0,16-09-2013,59,16.0,3,25.0,6.0,1.0,13,2.0,2.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
6340,41,Graduation,Soltero ,29938.0,0.0,0,27-10-2013,52,3.0,3,0.0,0.0,0.0,11,0.0,1.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
10089,52,Graduation,Divorciado ,102692.0,0.0,0,05-04-2013,5,168.0,148,444.0,32.0,172.0,148,1.0,6.0,9,13,2,0.0,,,1,1.0,0.0,1,1,1.0
2227,68,2n Cycle,En pareja ,26490.0,0.0,0,22-09-2012,92,45.0,47,52.0,21.0,20.0,25,2.0,3.0,1,5,6,0.0,,,0,0.0,0.0,0,0,0.0
10992,59,Graduation,En pareja ,75702.0,0.0,1,29-08-2012,77,650.0,28,353.0,45.0,42.0,30,0.0,4.0,6,11,8,0.0,,,0,0.0,0.0,0,0,0.0
5304,52,PhD,Soltero ,30899.0,1.0,0,13-10-2012,35,24.0,0,8.0,0.0,0.0,1,2.0,1.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
309,65,PhD,En pareja ,63342.0,0.0,1,16-10-2012,48,918.0,21,118.0,13.0,10.0,21,3.0,8.0,3,5,6,0.0,,,0,0.0,0.0,1,0,0.0
3406,62,Graduation,Soltero ,45989.0,0.0,1,22-10-2012,97,138.0,33,87.0,28.0,24.0,12,4.0,3.0,2,7,3,0.0,,,0,0.0,0.0,0,0,0.0
2661,62,Graduation,Soltero ,18701.0,1.0,1,04-06-2013,95,12.0,4,2.0,10.0,6.0,10,4.0,2.0,0,4,5,0.0,,,0,0.0,0.0,0,0,0.0
3153,69,PhD,Soltero ,40737.0,0.0,1,08-12-2013,24,11.0,0,4.0,0.0,0.0,2,0.0,1.0,0,2,8,0.0,,,0,0.0,0.0,0,0,0.0
10264,47,Graduation,Divorciado ,15287.0,1.0,0,10-10-2012,60,1.0,2,8.0,4.0,3.0,13,2.0,1.0,1,2,7,0.0,,,0,0.0,1.0,0,0,1.0
1184,58,PhD,Divorciado ,69674.0,0.0,2,22-05-2013,46,554.0,41,215.0,11.0,0.0,24,3.0,10.0,2,10,5,0.0,,,0,0.0,0.0,0,0,0.0
4200,56,Master,Casado ,44159.0,1.0,0,17-06-2014,85,167.0,2,62.0,24.0,13.0,7,4.0,4.0,1,6,5,0.0,,,0,0.0,0.0,0,0,0.0
9396,48,PhD,Casado ,37717.0,1.0,0,23-11-2012,31,9.0,0,6.0,4.0,1.0,5,1.0,1.0,0,2,9,0.0,,,0,0.0,0.0,0,0,0.0
2387,74,Master,En pareja ,43776.0,1.0,1,03-02-2013,9,177.0,2,71.0,3.0,2.0,20,6.0,5.0,2,4,8,0.0,,,0,0.0,0.0,0,0,1.0
6690,60,Master,Casado ,38179.0,0.0,1,14-03-2013,30,38.0,4,22.0,4.0,2.0,20,4.0,3.0,1,3,7,0.0,,,0,0.0,0.0,0,0,0.0
1225,63,Graduation,Casado ,80124.0,0.0,0,26-06-2014,47,483.0,84,398.0,205.0,84.0,241,1.0,3.0,7,8,1,0.0,,,0,0.0,1.0,0,0,0.0
9703,56,PhD,Casado ,38097.0,1.0,1,15-10-2012,70,77.0,2,35.0,0.0,1.0,69,4.0,3.0,2,2,7,0.0,,,0,0.0,1.0,0,0,1.0
291,56,Graduation,Casado ,72940.0,0.0,0,19-06-2013,13,182.0,74,298.0,162.0,149.0,116,1.0,3.0,3,6,1,0.0,,,0,0.0,0.0,0,0,0.0
4557,56,Graduation,En pareja ,22070.0,1.0,0,04-10-2013,11,10.0,7,19.0,8.0,2.0,21,2.0,2.0,2,2,6,0.0,,,0,0.0,0.0,0,0,0.0
2379,73,Graduation,Soltero ,69267.0,0.0,0,22-09-2012,31,778.0,44,499.0,95.0,73.0,146,2.0,3.0,4,5,7,0.0,,,0,0.0,0.0,0,0,1.0
5726,43,Master,Soltero ,31788.0,0.0,0,20-03-2014,15,16.0,7,23.0,0.0,8.0,6,3.0,3.0,0,4,5,0.0,,,0,0.0,0.0,0,0,0.0
3066,51,PhD,En pareja ,61905.0,0.0,1,04-02-2014,2,167.0,0,43.0,6.0,2.0,13,2.0,4.0,2,4,5,0.0,,,0,0.0,0.0,0,0,0.0
6336,66,Graduation,Casado ,29315.0,0.0,1,06-04-2014,55,13.0,2,14.0,8.0,7.0,4,4.0,2.0,0,4,6,0.0,,,0,0.0,0.0,0,0,0.0
10967,63,Graduation,Divorciado ,33378.0,0.0,1,06-02-2013,38,33.0,6,40.0,3.0,7.0,10,3.0,2.0,0,4,7,0.0,,,0,0.0,0.0,0,0,0.0
2304,63,PhD,En pareja ,66313.0,0.0,1,16-09-2013,86,625.0,7,99.0,10.0,22.0,7,0.0,6.0,3,12,4,0.0,,,0,0.0,0.0,0,0,0.0
3445,70,Graduation,Soltero ,60714.0,0.0,0,17-01-2013,56,216.0,162,224.0,101.0,92.0,162,2.0,7.0,4,10,5,0.0,,,0,0.0,0.0,0,0,1.0
7828,45,Master,En pareja ,77882.0,0.0,0,30-04-2014,29,68.0,129,396.0,188.0,22.0,15,1.0,3.0,3,5,1,0.0,,,0,0.0,0.0,0,0,0.0
3762,40,PhD,Soltero ,69867.0,0.0,0,02-04-2013,30,196.0,0,512.0,33.0,130.0,54,1.0,3.0,5,8,1,0.0,,,1,0.0,0.0,0,0,1.0
4391,58,Master,Divorciado ,63841.0,0.0,1,21-04-2013,64,635.0,15,100.0,20.0,7.0,131,1.0,9.0,3,9,6,0.0,,,0,0.0,0.0,0,0,0.0
4669,45,Basic,Casado ,24480.0,1.0,0,11-02-2013,46,4.0,19,9.0,28.0,25.0,17,3.0,3.0,0,4,7,0.0,,,0,0.0,0.0,0,0,0.0
10144,50,Graduation,En pareja ,51369.0,0.0,1,25-10-2012,84,297.0,7,79.0,0.0,11.0,182,0.0,8.0,2,4,8,0.0,,,0,0.0,0.0,0,0,0.0
8652,80,Graduation,En pareja ,37760.0,0.0,0,31-08-2012,20,84.0,5,0.0,0.0,0.0,28,0.0,4.0,1,6,7,0.0,,,0,0.0,0.0,0,0,0.0
1672,52,PhD,En pareja ,65640.0,0.0,1,01-03-2014,74,204.0,7,149.0,20.0,15.0,66,1.0,5.0,1,8,2,0.0,,,0,0.0,0.0,0,0,0.0
8962,51,Master,Casado ,44319.0,1.0,1,17-04-2014,18,26.0,0,8.0,0.0,0.0,3,2.0,2.0,0,3,5,0.0,,,0,0.0,0.0,0,0,0.0
9974,52,Graduation,Casado ,30631.0,0.0,0,12-07-2013,75,15.0,6,20.0,4.0,5.0,20,1.0,3.0,1,2,7,0.0,,,0,0.0,0.0,0,0,0.0
10983,74,Graduation,En pareja ,75278.0,0.0,0,29-01-2013,17,304.0,98,230.0,150.0,74.0,74,1.0,6.0,3,13,3,0.0,,,0,0.0,0.0,0,0,0.0
8148,70,Master,En pareja ,50898.0,0.0,1,08-01-2013,88,285.0,28,242.0,55.0,114.0,135,13.0,6.0,2,12,5,0.0,,,0,0.0,0.0,0,0,0.0
10102,60,Graduation,Viudo ,79946.0,0.0,0,12-05-2014,19,395.0,183,565.0,166.0,141.0,28,1.0,5.0,11,5,3,0.0,,,0,0.0,0.0,0,0,0.0
4697,77,Master,Divorciado ,35416.0,0.0,0,13-06-2013,62,248.0,3,81.0,4.0,3.0,51,0.0,7.0,1,5,8,0.0,,,0,0.0,0.0,0,0,0.0
9262,42,2n Cycle,En pareja ,32414.0,0.0,0,04-07-2013,11,20.0,6,5.0,0.0,9.0,12,0.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
7254,57,Graduation,En pareja ,38361.0,0.0,0,27-12-2013,74,39.0,0,56.0,20.0,8.0,14,3.0,3.0,1,3,7,0.0,,,0,0.0,0.0,0,0,0.0
4543,46,Graduation,Casado ,82497.0,0.0,0,31-10-2012,32,777.0,129,573.0,216.0,21.0,203,1.0,2.0,7,9,4,0.0,,,0,0.0,0.0,0,1,0.0
4927,55,Graduation,En pareja ,16626.0,2.0,0,15-01-2014,76,8.0,3,22.0,21.0,1.0,13,3.0,3.0,0,3,9,0.0,,,0,0.0,0.0,0,0,0.0
